58443,31.01666666666666,119.89999999999999,46.0
58444,30.416666666666664,120.28333333333332,53.375
58446,30.63333333333333,119.70000000000002,50.375
58448,30.300000000000004,119.73333333333333,54.625
58449,30.050000000000004,119.95000000000002,58.25
58450,30.849999999999998,120.08333333333334,34.5
58451,30.833333333333336,120.91666666666666,28.625
58452,30.73333333333334,120.75,25.625
58453,30.066666666666666,120.5,56.25
58454,30.533333333333335,119.98333333333333,39.75
58455,30.51666666666666,120.63333333333334,48.875
58456,30.63333333333333,120.51666666666667,32.875
58457,30.23333333333334,120.16666666666666,60.5
58458,30.533333333333335,120.89999999999999,52.0
58459,30.183333333333334,120.28333333333332,67.875
58464,30.650000000000002,121.11666666666666,39.0
58466,30.599999999999998,122.08333333333334,24.875
58467,30.199999999999996,121.29999999999998,100.625
58468,30.050000000000004,121.16666666666666,73.625
58469,30.316666666666666,121.95000000000002,68.625
58471,30.61666666666667,122.41666666666666,12.25
58472,30.73333333333334,122.45000000000002,13.875
58473,30.73333333333334,122.81666666666663,14.5
58476,30.349999999999998,122.18333333333337,26.125
58477,30.033333333333335,122.10000000000001,119.0
58478,30.25,122.08333333333334,49.125
58484,30.25,122.20000000000002,85.875
58487,30.183333333333334,122.68333333333337,51.125
58537,29.13333333333333,118.39999999999999,12.0
58542,29.816666666666666,119.68333333333337,50.5
58543,29.61666666666667,119.01666666666667,23.25
58544,29.48333333333334,119.26666666666667,21.75
58546,29.466666666666665,119.88333333333334,32.125
58547,29.033333333333335,119.18333333333337,32.25
58548,29.216666666666665,119.46666666666668,34.25
58549,29.11666666666667,119.64999999999999,31.375
58550,29.699999999999996,120.25,53.125
58553,30.050000000000004,120.81666666666663,56.375
58554,30.166666666666664,120.88333333333334,47.25
58555,29.51666666666666,120.88333333333334,36.0
58556,29.599999999999998,120.81666666666663,22.875
58557,29.316666666666666,120.06666666666663,29.5
58558,29.26666666666666,120.21666666666668,12.75
58559,29.152780000000003,120.97055999999999,89.375
58560,29.050000000000004,120.43333333333337,82.625
58561,29.98333333333334,121.60000000000001,120.25
58562,29.800000000000004,121.5,95.625
58563,29.88333333333333,121.83333333333334,142.875
58564,29.26666666666666,121.5,71.375
58565,29.699999999999996,121.38333333333334,66.5
58566,29.466666666666665,121.88333333333334,104.125
58567,29.316666666666666,121.43333333333337,181.125
58568,29.122780000000002,121.38333,147.125
58569,29.199999999999996,121.95000000000002,61.875
58570,29.949999999999996,122.29999999999998,62.375
58571,29.86666666666667,122.26666666666667,57.25
58572,29.933333333333334,122.45000000000002,75.5
58573,29.75,122.75,33.625
58574,29.63333333333333,122.01666666666667,104.625
58631,28.900000000000002,118.5,19.375
58632,28.75,118.63333333333334,22.25
58633,29.0,118.89999999999999,20.75
58642,28.88333333333333,119.79999999999998,60.75
58643,28.900000000000002,120.03333333333332,16.0
58644,28.599999999999998,119.28333333333332,22.875
58645,28.433333333333334,119.48333333333333,34.375
58646,28.449999999999996,119.91666666666666,30.0
58647,28.083333333333336,119.13333333333334,12.625
58648,27.99195,119.635,64.625
58652,28.86722,120.71889,96.125
58653,28.80972,120.92219999999999,471.0
58654,28.666666666666664,120.08333333333334,41.5
58656,28.066666666666666,120.96666666666668,89.75
58657,28.150000000000002,120.28333333333332,18.125
58658,28.150000000000002,120.68333333333337,69.125
58659,28.033333333333335,120.64999999999999,22.875
58660,28.873889999999996,121.19277999999998,165.75
58661,28.662499999999998,121.5108,84.875
58662,29.013100000000005,121.7056,46.125
58663,28.718889999999995,121.91560000000001,43.5
58664,28.372780000000002,121.35888999999999,212.875
58665,28.618060000000007,121.41638999999999,86.625
58666,28.446,121.90333,104.5
58667,28.077499999999993,121.27083000000002,192.0
58668,28.095830000000003,121.52,112.25
58669,28.260316999999993,121.61625200000002,79.5
58742,28.11666666666667,119.54999999999998,15.25
58745,27.61666666666667,119.08333333333334,5.75
58746,27.550000000000004,119.70000000000002,2.5
58750,27.783333333333335,120.08333333333334,8.625
58751,27.666666666666664,120.56666666666663,0.625
58752,27.783333333333335,120.64999999999999,2.125
58753,27.800000000000004,120.76666666666667,10.625
58755,27.5,120.38333333333334,2.375
58758,27.166666666666664,120.48333333333333,12.25
58760,27.833333333333336,121.14999999999999,121.125
58761,28.0,121.23333333333333,133.125
58762,27.783333333333335,121.08333333333334,42.875
58763,28.183333333333334,121.10000000000001,51.875
58764,27.466666666666665,121.08333333333334,18.25
58765,27.63333333333333,121.20000000000002,21.375
58768,27.550000000000004,121.39999999999999,40.75
